0.6211037	0.6211030	0.6211089	0.6211173	0.6211277	0.6211387	0.6211510	0.6209683	0.6204610	0.6195448	0.6186831	0.6174540	0.6159806	0.6148150	0.6138937	0.6134091	0.6140745	0.6169370	0.6237776	0.6370074	0.6614000	0.7067448	0.7932127	0.9541031	1.2254258	
0.4582838	0.4575426	0.4572005	0.4570994	0.4571396	0.4572620	0.4574311	0.4576262	0.4578348	0.4580505	0.4582346	0.4582741	0.4582572	0.4581354	0.4578218	0.4574927	0.4573404	0.4578367	0.4597876	0.4647208	0.4757768	0.4984706	0.5429602	0.6273152	0.7778449	
0.3874475	0.3822279	0.3793894	0.3781583	0.3779789	0.3784674	0.3793641	0.3805005	0.3817724	0.3831162	0.3844982	0.3858990	0.3873101	0.3887141	0.3899730	0.3911049	0.3921092	0.3930720	0.3944307	0.3971331	0.4032306	0.4164798	0.4441165	0.4992902	0.6008888	
0.3695417	0.3520306	0.3413387	0.3358133	0.3340128	0.3347780	0.3372238	0.3407083	0.3447960	0.3492141	0.3538072	0.3584903	0.3632188	0.3679705	0.3727314	0.3773744	0.3819992	0.3865644	0.3910939	0.3958651	0.4018376	0.4112375	0.4288070	0.4635552	0.5299462	
0.4279232	0.3957233	0.3739884	0.3613651	0.3561170	0.3564500	0.3607159	0.3675416	0.3759029	0.3851247	0.3948058	0.4047247	0.4147641	0.4248644	0.4349933	0.4450262	0.4550928	0.4651614	0.4752202	0.4853063	0.4956658	0.5071442	0.5221279	0.5460190	0.5888810	
0.5302663	0.4902654	0.4610407	0.4425628	0.4338471	0.4332614	0.4388522	0.4486824	0.4611437	0.4751082	0.4898832	0.5050800	0.5204925	0.5360139	0.5515898	0.5671798	0.5827783	0.5983574	0.6139242	0.6294741	0.6450927	0.6609860	0.6779872	0.6984211	0.7276698	
0.6363614	0.5965115	0.5655257	0.5444102	0.5331586	0.5308248	0.5357198	0.5458123	0.5592274	0.5745732	0.5909693	0.6079154	0.6251428	0.6425127	0.6599539	0.6774313	0.6949256	0.7124167	0.7298889	0.7473398	0.7648121	0.7823919	0.8003728	0.8196877	0.8426984	
0.7256509	0.6901414	0.6612516	0.6403817	0.6281128	0.6241042	0.6271202	0.6353610	0.6470157	0.6606769	0.6754390	0.6907783	0.7064138	0.7221989	0.7380598	0.7539583	0.7698755	0.7858019	0.8017179	0.8176151	0.8335051	0.8494218	0.8654978	0.8821569	0.9005006	
